IDs    | HEX          |NAMES
12219112 | e872ba00 | Red Battlecat
12219113 | e972ba00 | 
12219114 | ea72ba00 | Flex Muscles
12219115 | eb72ba00 | 
12219121 | f172ba00 | Joyful Twist
12219201 | 4173ba00 | Godzilla
12219202 | 4273ba00 | Kong
12219203 | 4373ba00 | House DJ
12219204 | 4473ba00 | Royal Butterfly
12219205 | 4573ba00 | Masked Wasp
12219206 | 4673ba00 | Insect Queen
12219207 | 4773ba00 | General Beetle
12219208 | 4873ba00 | Cyber Monkey
12219209 | 4973ba00 | Galactic Marshal
12219210 | 4a73ba00 | Quicksand Dominator
12219211 | 4b73ba00 | Sky Explorer
12219212 | 4c73ba00 | Hahaha
12219213 | 4d73ba00 | Ready
12219214 | 4e73ba00 | Kong
12219215 | 4f73ba00 | Deep Sea Cyscout
12219216 | 5073ba00 | Sunken Templar
12219217 | 5173ba00 | Poseidon
12219218 | 5273ba00 | Nychta
12219219 | 5373ba00 | Solaria
12219220 | 5473ba00 | Cybernet Diva
12219221 | 5573ba00 | Unhinged Mortician
12219222 | 5673ba00 | Azure Warrior
12219223 | 5773ba00 | Marine Marauder
12219224 | 5873ba00 | Night Stalker
12219225 | 5973ba00 | PsyOp Samurai
12219226 | 5a73ba00 | Scepter of Thunder
12219227 | 5b73ba00 | Crazed Shark
12219228 | 5c73ba00 | Beastmaster of the Sea
12219229 | 5d73ba00 | ###海兽之主(升星）
12219230 | 5e73ba00 | Dreamy Jellyfish
12219231 | 5f73ba00 | ###梦幻水母(被动)
12219232 | 6073ba00 | ###梦幻水母(升星)
12219233 | 6173ba00 | ###海王圣装入场动作（升星）
12219234 | 6273ba00 | ###海王圣装入场动作
12219235 | 6373ba00 | ###海王圣装入场动作（商城）
12219236 | 6473ba00 | 海洋之王的面具
12219237 | 6573ba00 | ###海王圣装互动面具（商城）
12219238 | 6673ba00 | ###海王圣装互动面具（升星）
12219239 | 6773ba00 | Unhinged Mortician
12219240 | 6873ba00 | Azure Warrior
12219241 | 6973ba00 | 
12219242 | 6a73ba00 | Rich Brian Aerial Air Max Set
12219243 | 6b73ba00 | 
12219244 | 6c73ba00 | Enchanting Dance
12219245 | 6d73ba00 | Bunny Dance
12219246 | 6e73ba00 | Mecha Reaper
12219247 | 6f73ba00 | Vampiric Touch
12219248 | 7073ba00 | Bonds of Blood
12219249 | 7173ba00 | Deep Fried
12219250 | 7273ba00 | Occult Sorcerer
12219251 | 7373ba00 | Mecha Bruiser
12219252 | 7473ba00 | Bonds of Blood
12219253 | 7573ba00 | Twist Dance
12219254 | 7673ba00 | Baby Shark
12219255 | 7773ba00 | Mecha Reaper
12219256 | 7873ba00 | Vampiric Touch
12219257 | 7973ba00 | Bonds of Blood
12219258 | 7a73ba00 | Occult Sorcerer
12219259 | 7b73ba00 | ###海王圣装入场动作（升星）
12219260 | 7c73ba00 | ###海王圣装入场动作
12219261 | 7d73ba00 | BP动作
12219262 | 7e73ba00 | BP动作
12219263 | 7f73ba00 | BP动作
12219264 | 8073ba00 | BP动作
12219265 | 8173ba00 | BP动作
12219266 | 8273ba00 | BP动作
12219267 | 8373ba00 | BP动作
12219268 | 8473ba00 | BP动作
12219269 | 8573ba00 | 技能动作
12219270 | 8673ba00 | Refined Dance
12219271 | 8773ba00 | Further Analysis
12219272 | 8873ba00 | Careful Observation
12219273 | 8973ba00 | Anna MVP Emote
12219274 | 8a73ba00 | Frozen Guardian
12219275 | 8b73ba00 | Vanguard
12219276 | 8c73ba00 | Strange Wave
12219277 | 8d73ba00 | Strange Head Shake
12219278 | 8e73ba00 | Iced Drink
12219279 | 8f73ba00 | Icy Victory
12219280 | 9073ba00 | Sword of Ice
12219281 | 9173ba00 | Quick Freeze
12219282 | 9273ba00 | Quick Freeze
12219283 | 9373ba00 | Quick Freeze
12219284 | 9473ba00 | Quick Freeze
12219285 | 9573ba00 | Burst of Ice
12219286 | 9673ba00 | Burst of Ice
12219287 | 9773ba00 | ###变身动作
12219288 | 9873ba00 | ###技能01
12219289 | 9973ba00 | ###技能02
12219290 | 9a73ba00 | 
12219291 | 9b73ba00 | Quick Freeze
12219292 | 9c73ba00 | Avalanche's Mask
12219293 | 9d73ba00 | Avalanche's Mask
12219294 | 9e73ba00 | Burst of Ice
12219295 | 9f73ba00 | Show Off
12219296 | a073ba00 | Archery Dance
12219297 | a173ba00 | Dislike
12219298 | a273ba00 | Stomp Ground
12219299 | a373ba00 | Yuji Itadori - Cursed Technique
12219300 | a473ba00 | Satoru Gojo - Warming Up
12219301 | a573ba00 | Nobara Kugisaki - Enlighten Me
12219302 | a673ba00 | Megumi Fushiguro - Cursed Technique
12219303 | a773ba00 | Rising Star
12219304 | a873ba00 | Project Idol
12219305 | a973ba00 | Neon Wave
12219306 | aa73ba00 | Holo Rave
12219307 | ab73ba00 | Desert Warrior
12219308 | ac73ba00 | Scarlet Ranger
12219309 | ad73ba00 | Desert Warrior
12219310 | ae73ba00 | Scarlet Ranger
12219311 | af73ba00 | 周年结算动作
12219312 | b073ba00 | Infernal Chef
12219313 | b173ba00 | Infernal Chef
12219314 | b273ba00 | Alfheim Wonder
12219315 | b373ba00 | Enigmatic Nomad
12219316 | b473ba00 | Wukong
12219317 | b573ba00 | Wukong
12219318 | b673ba00 | 
12219319 | b773ba00 | Raging Dragon
12219320 | b873ba00 | Nature's Touch
12219321 | b973ba00 | Carving of Life
12219322 | ba73ba00 | Nest Interaction
12219323 | bb73ba00 | Nest Interaction
12219324 | bc73ba00 | Silvanus' Mask
12219325 | bd73ba00 | Silvanus' Mask
12219326 | be73ba00 | Nest Interaction
12219327 | bf73ba00 | Silvanus' Mask
12219328 | c073ba00 | Silvanus' Mask
12219329 | c173ba00 | Bunny Friends
12219330 | c273ba00 | 
12219331 | c373ba00 | Nature's Touch
12219332 | c473ba00 | Carving of Life
12219333 | c573ba00 | 
12219334 | c673ba00 | Grasp Victory
12219335 | c773ba00 | Rising Uppercut
12219336 | c873ba00 | 
12219337 | c973ba00 | 
12219338 | ca73ba00 | 
12219339 | cb73ba00 | Inspecting the Battlefield
12219340 | cc73ba00 | Trace Analysis
12219341 | cd73ba00 | Materials Analysis
12219342 | ce73ba00 | Emilia MVP Emote
12219343 | cf73ba00 | Interstellar Chimera
12219344 | d073ba00 | Floret Fairy
12219345 | d173ba00 | Sacred Eminence
12219346 | d273ba00 | Styx Sovereign
12219347 | d373ba00 | Flamewraith
12219348 | d473ba00 | Flamewraith
12219349 | d573ba00 | Majestic Cavalry
12219350 | d673ba00 | Majestic Cavalry
12219351 | d773ba00 | 
12219352 | d873ba00 | Wall
12219353 | d973ba00 | Over Here
12219354 | da73ba00 | LIKE Dance
12219355 | db73ba00 | Street Dance
12219356 | dc73ba00 | 
12219357 | dd73ba00 | 
12219358 | de73ba00 | 
12219359 | df73ba00 | 
12219360 | e073ba00 | 
12219361 | e173ba00 | Overjoyed
12219362 | e273ba00 | Netherbringer
12219363 | e373ba00 | Eminent Seer
12219364 | e473ba00 | Profane Templar
12219365 | e573ba00 | Star Gazer
12219366 | e673ba00 | Coiling Snake
12219367 | e773ba00 | Spirit Kitty Appears
12219368 | e873ba00 | Immortal Scepter
12219369 | e973ba00 | 
12219370 | ea73ba00 | Summon Guard
12219371 | eb73ba00 | 
12219372 | ec73ba00 | 
12219373 | ed73ba00 | 
12219374 | ee73ba00 | 
12219375 | ef73ba00 | 
12219376 | f073ba00 | 
12219377 | f173ba00 | Bramble Overlord
12219378 | f273ba00 | 
12219379 | f373ba00 | Lightning Nebula
12219380 | f473ba00 | 
12219381 | f573ba00 | Royal Aurum
12219382 | f673ba00 | 
12219383 | f773ba00 | Noctum Terror
12219384 | f873ba00 | 
12219385 | f973ba00 | 
12219386 | fa73ba00 | 
12219387 | fb73ba00 | 
12219388 | fc73ba00 | 
12219389 | fd73ba00 | 
12219390 | fe73ba00 | 
12219391 | ff73ba00 | 
12219392 | 0074ba00 | 
12219393 | 0174ba00 | 
12219394 | 0274ba00 | 
12219395 | 0374ba00 | DDU-DU DDU-DU
12219396 | 0474ba00 | HOW YOU LIKE THAT
12219397 | 0574ba00 | Ready For Love
12219398 | 0674ba00 | KILL THIS LOVE
12219399 | 0774ba00 | ###98K_F01
12219400 | 0874ba00 | ###98K_F03
12219401 | 0974ba00 | ###98K_M01
12219402 | 0a74ba00 | ###98K_M02
12219403 | 0b74ba00 | ###98K_M03
12219404 | 0c74ba00 | ###AK47_M01
12219405 | 0d74ba00 | ###AK47_M02
12219406 | 0e74ba00 | ###F01
12219407 | 0f74ba00 | ###F02
12219408 | 1074ba00 | ###F03
12219409 | 1174ba00 | ###M01
12219410 | 1274ba00 | ###M02
12219411 | 1374ba00 | ###M03
12219412 | 1474ba00 | 
12219413 | 1574ba00 | 
12219414 | 1674ba00 | Firearm Inspection
12219415 | 1774ba00 | Excited LIKEs
12219416 | 1874ba00 | Wild Dance
12219417 | 1974ba00 | Nebulous Conqueror
12219418 | 1a74ba00 | Abyssal Judge
12219419 | 1b74ba00 | Underworld Adjudicator
12219420 | 1c74ba00 | Tide Commander
12219421 | 1d74ba00 | Masked Crusader
12219422 | 1e74ba00 | Masked Crusader
12219423 | 1f74ba00 | Midas Fortune
12219424 | 2074ba00 | Midas Fortune
12219425 | 2174ba00 | Eager for Action
12219426 | 2274ba00 | Debug Device
12219427 | 2374ba00 | Recycle Device
12219428 | 2474ba00 | Sophia MVP Emote
12219429 | 2574ba00 | Sample Collection
12219430 | 2674ba00 | I'm Ready
12219431 | 2774ba00 | Inspect Floor
12219432 | 2874ba00 | Riley MVP Emote
12219433 | 2974ba00 | Spectral Swan
12219434 | 2a74ba00 | 
12219435 | 2b74ba00 | Cosmic Inquisitor
12219436 | 2c74ba00 | 
12219437 | 2d74ba00 | Inspect Emote
12219438 | 2e74ba00 | Nether Visage
12219439 | 2f74ba00 | 
12219440 | 3074ba00 | 
12219441 | 3174ba00 | Desert Dance
12219442 | 3274ba00 | Tribal Dance
12219443 | 3374ba00 | Victory Twirl
12219444 | 3474ba00 | Cheer
12219445 | 3574ba00 | Goal!
12219446 | 3674ba00 | Freestyle Football
12219447 | 3774ba00 | 
12219448 | 3874ba00 | Firearm Inspection
12219449 | 3974ba00 | Perfect Ending
12219450 | 3a74ba00 | Sway to the Beat
12219452 | 3c74ba00 | Messi's Exquisite Footwork
12219453 | 3d74ba00 | Messi's Brilliant Shot
12219454 | 3e74ba00 | Smug Swaying
12219455 | 3f74ba00 | Fancy Challenge
12219456 | 4074ba00 | 
12219457 | 4174ba00 | Firearm Inspection
12219458 | 4274ba00 | Woeful Smile
12219459 | 4374ba00 | Take Control
12219460 | 4474ba00 | Manipulate
12219461 | 4574ba00 | Manipulate
12219462 | 4674ba00 | Hundred Faces
12219463 | 4774ba00 | 
12219464 | 4874ba00 | 
12219465 | 4974ba00 | 
12219466 | 4a74ba00 | 
12219467 | 4b74ba00 | Monochrome Radiance
12219468 | 4c74ba00 | Monochrome Radiance
12219469 | 4d74ba00 | Frore Warden
12219470 | 4e74ba00 | Frore Warden
12219471 | 4f74ba00 | Scarlet Magus
12219472 | 5074ba00 | Illustrious Archon
12219473 | 5174ba00 | 
12219474 | 5274ba00 | 
12219475 | 5374ba00 | 
12219476 | 5474ba00 | 
12219477 | 5574ba00 | 
12219478 | 5674ba00 | 
12219479 | 5774ba00 | 
12219480 | 5874ba00 | 
12219481 | 5974ba00 | 
12219482 | 5a74ba00 | 
12219483 | 5b74ba00 | 
12219484 | 5c74ba00 | 
12219485 | 5d74ba00 | 
12219486 | 5e74ba00 | 
12219487 | 5f74ba00 | 
12219488 | 6074ba00 | 
12219489 | 6174ba00 | 
12219490 | 6274ba00 | 
12219491 | 6374ba00 | 
12219492 | 6474ba00 | 
12219493 | 6574ba00 | 
12219494 | 6674ba00 | 
12219495 | 6774ba00 | 
12219496 | 6874ba00 | 
12219497 | 6974ba00 | 
12219498 | 6a74ba00 | 
12219499 | 6b74ba00 | Starsea Admiral
12219500 | 6c74ba00 | 
12219501 | 6d74ba00 | Bloody Noon
12219502 | 6e74ba00 | 
12219503 | 6f74ba00 | Repel Mosquitoes
12219504 | 7074ba00 | Check Clues
12219505 | 7174ba00 | View Armor
12219506 | 7274ba00 | Lorenzo MVP Emote
12219507 | 7374ba00 | 
12219508 | 7474ba00 | 
12219509 | 7574ba00 | Gem Technology
12219510 | 7674ba00 | Examine Gem
12219511 | 7774ba00 | Laith MVP Emote
12219512 | 7874ba00 | Throw Gem
12219513 | 7974ba00 | 
12219514 | 7a74ba00 | 
12219515 | 7b74ba00 | 
12219516 | 7c74ba00 | 
12219517 | 7d74ba00 | 
12219518 | 7e74ba00 | 
12219519 | 7f74ba00 | 
12219520 | 8074ba00 | 
12219521 | 8174ba00 | 
12219522 | 8274ba00 | 
12219523 | 8374ba00 | Draw Circle
12219524 | 8474ba00 | Jolly Moment
12219525 | 8574ba00 | Blazetech Patrol
12219526 | 8674ba00 | Ascendant Agent
12219527 | 8774ba00 | Symphonic Solace
12219528 | 8874ba00 | Mystic Veteran
12219529 | 8974ba00 | Solar Knight
12219530 | 8a74ba00 | Nether Phantom
12219531 | 8b74ba00 | 
12219532 | 8c74ba00 | Silver Guru
12219533 | 8d74ba00 | 
12219534 | 8e74ba00 | Dragonflame Berserker
12219535 | 8f74ba00 | Dragonflame Berserker
12219536 | 9074ba00 | Martial Champion
12219537 | 9174ba00 | Martial Champion
12219538 | 9274ba00 | Show Skills
12219539 | 9374ba00 | Eager to Try
12219540 | 9474ba00 | Nunchuck Flurry
12219541 | 9574ba00 | 
12219542 | 9674ba00 | Firearm Inspection
12219543 | 9774ba00 | 
12219544 | 9874ba00 | Firearm Inspection
12219545 | 9974ba00 | Bodybuilding Champ
12219546 | 9a74ba00 | Celebratory Dance
12219547 | 9b74ba00 | 
12219548 | 9c74ba00 | Lobby DP-28 Inspect Emote
12219549 | 9d74ba00 | 
12219550 | 9e74ba00 | 
12219551 | 9f74ba00 | Joyful Swaying
12219552 | a074ba00 | Wing Flap
12219553 | a174ba00 | 
12219555 | a374ba00 | 
12219556 | a474ba00 | Firearm Inspection
12219557 | a574ba00 | 
12219558 | a674ba00 | Firearm Inspection
12219559 | a774ba00 | Moondrop Eterna
12219560 | a874ba00 | 
12219561 | a974ba00 | Scarlet Cloak
12219562 | aa74ba00 | Exquisite Magic
12219563 | ab74ba00 | Born in Blood
12219564 | ac74ba00 | 
12219565 | ad74ba00 | Blood Summons
12219566 | ae74ba00 | 
12219567 | af74ba00 | 
12219568 | b074ba00 | 
12219569 | b174ba00 | 
12219570 | b274ba00 | 
12219571 | b374ba00 | 
12219572 | b474ba00 | 
12219573 | b574ba00 | 
12219574 | b674ba00 | Mystic Sorceress
12219575 | b774ba00 | Sacred Maiden
12219576 | b874ba00 | Bloodstained Nemesis
12219577 | b974ba00 | 
12219578 | ba74ba00 | Dark Reign
12219579 | bb74ba00 | Dark Reign
12219580 | bc74ba00 | Aureate Splendor
12219581 | bd74ba00 | Aureate Splendor
12219582 | be74ba00 | 
12219585 | c174ba00 | Cute Battle
12219586 | c274ba00 | Joyful Debut
12219587 | c374ba00 | Lobby Desert Eagle Inspect Emote
12219588 | c474ba00 | Lobby Flare Gun Inspect Emote
12219589 | c574ba00 | Lobby Pistol Inspect Emote
12219590 | c674ba00 | Lobby Sawed-off Inspect Emote
12219591 | c774ba00 | Lobby Vz61 Inspect Emote
12219592 | c874ba00 | Lobby Pan Inspect Emote
12219593 | c974ba00 | Lobby Machete Inspect Emote
12219594 | ca74ba00 | Tangerine Drake
12219595 | cb74ba00 | Specter Slayer
12219596 | cc74ba00 | Specter Slayer
12219597 | cd74ba00 | Victory Dance (A1)
12219599 | cf74ba00 | 
12219600 | d074ba00 | Firearm Inspection
12219601 | d174ba00 | MVP Statue Victory Dance
12219603 | d374ba00 | 
12219604 | d474ba00 | Firearm Inspection
12219605 | d574ba00 | 
12219606 | d674ba00 | 
12219607 | d774ba00 | Perreito
12219608 | d874ba00 | La Culebra
12219609 | d974ba00 | Twerking
12219610 | da74ba00 | Noctum Sunder
12219611 | db74ba00 | 
12219613 | dd74ba00 | 
12219614 | de74ba00 | Firearm Inspection
12219615 | df74ba00 | 
12219616 | e074ba00 | Mr. Tooth
12219617 | e174ba00 | Horned Kingpin
12219618 | e274ba00 | Ruby Trickster
12219619 | e374ba00 | Psychophage
12219620 | e474ba00 | 
12219621 | e574ba00 | Crimson Ephialtes
12219622 | e674ba00 | 
12219623 | e774ba00 | Victory Dance (A2)
12219624 | e874ba00 | Victory Dance (A2)
12219625 | e974ba00 | Summon Rain
12219626 | ea74ba00 | Playing in Water
12219627 | eb74ba00 | 
12219628 | ec74ba00 | 
12219629 | ed74ba00 | 
12219630 | ee74ba00 | 
12219631 | ef74ba00 | 
12219632 | f074ba00 | 
12219633 | f174ba00 | 
12219634 | f274ba00 | 
12219635 | f374ba00 | 
12219637 | f574ba00 | 
12219638 | f674ba00 | Peace Sign
12219639 | f774ba00 | Marvelous
12219640 | f874ba00 | Cheerful Swaying
12219641 | f974ba00 | Vogue Surfer
12219642 | fa74ba00 | Serene Rapture
12219643 | fb74ba00 | Serene Rapture
12219644 | fc74ba00 | Sandcastle
12219645 | fd74ba00 | Release Ki
12219646 | fe74ba00 | 
12219647 | ff74ba00 | 
12219648 | 0075ba00 | Fusion
12219649 | 0175ba00 | 
12219650 | 0275ba00 | Cadence Maestro M24 Firearm Inspection
12219651 | 0375ba00 | 
12219652 | 0475ba00 | Ultimate Collision ACE32 Firearm Inspection
12219653 | 0575ba00 | Firearm Inspection
12219654 | 0675ba00 | Firearm Inspection
12219655 | 0775ba00 | M416 Firearm Inspection
12219656 | 0875ba00 | Molluscan Waverider
12219657 | 0975ba00 | Fashionista Ink
12219658 | 0a75ba00 | Fusion
12219659 | 0b75ba00 | Wrathful Neptune
12219660 | 0c75ba00 | Firearm Inspection
12219661 | 0d75ba00 | Dandy Groovster
12219662 | 0e75ba00 | 
12219663 | 0f75ba00 | 
12219664 | 1075ba00 | 
12219665 | 1175ba00 | 
12219666 | 1275ba00 | 
12219667 | 1375ba00 | Unbeatable
12219668 | 1475ba00 | Warm-Up
12219669 | 1575ba00 | Lobby ACE32 Inspect Emote
12219670 | 1675ba00 | 
12219671 | 1775ba00 | 
12219672 | 1875ba00 | Cat King Team Ready Emote - Fixed Frame Pose
12219673 | 1975ba00 | Poseidon Team Ready Emote - Fixed Frame Pose
12219674 | 1a75ba00 | Poseidon Team Ready Emote - Loading Pose
12219675 | 1b75ba00 | Cat King Team Ready Emote - Loading Pose
12219676 | 1c75ba00 | 
12219677 | 1d75ba00 | Zombie Dance
12219678 | 1e75ba00 | Victory Dance (A3)
12219679 | 1f75ba00 | Victory Dance (A3)
12219680 | 2075ba00 | Unbearable
12219681 | 2175ba00 | Wing It
12219682 | 2275ba00 | Nitro Maniac
12219683 | 2375ba00 | Lunahowl
12219684 | 2475ba00 | Lunahowl
12219685 | 2575ba00 | Juggle Master
12219686 | 2675ba00 | Winning Moments
12219687 | 2775ba00 | 
12219688 | 2875ba00 | Boxerbolt - Kar98K Firearm Inspection
12219689 | 2975ba00 | Glacial Bloomer - AUG Firearm Inspection
12219690 | 2a75ba00 | Facepalm
12219691 | 2b75ba00 | Juggling
12219692 | 2c75ba00 | Jolly Dance
12219693 | 2d75ba00 | Chicken Dance
12219694 | 2e75ba00 | Puppet Dance
12219695 | 2f75ba00 | 
12219696 | 3075ba00 | Divert Attention
12219697 | 3175ba00 | 
12219698 | 3275ba00 | Divert Attention
12219699 | 3375ba00 | Glacial Bride
12219700 | 3475ba00 | KR/JP Moon Rabbit AKM Firearm Inspection
12219701 | 3575ba00 | ###蝴蝶新娘集结loop
12219702 | 3675ba00 | ###蝴蝶新娘集结
12219703 | 3775ba00 | Boxerbolt
12219704 | 3875ba00 | ###霹雳拳王商城
12219705 | 3975ba00 | ###霹雳拳王集结loop
12219706 | 3a75ba00 | ###霹雳拳王集结
12219707 | 3b75ba00 | ###蝴蝶新娘入队
12219708 | 3c75ba00 | ###霹雳拳王入队
12219709 | 3d75ba00 | Folly's Clasp Firearm Inspection
12219710 | 3e75ba00 | The Fool's Delight
12219711 | 3f75ba00 | The Fool's Delight Shop
12219712 | 4075ba00 | The Fool's Delight Team Ready Loop
12219713 | 4175ba00 | The Fool's Delight Team Ready
12219714 | 4275ba00 | The Fool's Delight Join Team
12219715 | 4375ba00 | The Magician's Arcane
12219716 | 4475ba00 | Fortune's Keeper
12219717 | 4575ba00 | Folly's Clasp Firearm Inspection - Tint
12219718 | 4675ba00 | Cryofrost Shard Firearm Inspection
12219719 | 4775ba00 | Victory Dance (A4)
12219720 | 4875ba00 | Victory Dance (A4)
12219721 | 4975ba00 | Surprise!
12219722 | 4a75ba00 | Overcoming Odds
12219723 | 4b75ba00 | Cryptic Hunter
12219724 | 4c75ba00 | Panthera Prime
12219725 | 4d75ba00 | Panthera Prime
12219726 | 4e75ba00 | Hailing Love
12219801 | 9975ba00 | 
12219802 | 9a75ba00 | 
12219803 | 9b75ba00 | 
12219804 | 9c75ba00 | 
12219805 | 9d75ba00 | 
12219806 | 9e75ba00 | 
12219807 | 9f75ba00 | 
12219808 | a075ba00 | 
12219809 | a175ba00 | 
12219810 | a275ba00 | 
12219811 | a375ba00 | 
12219812 | a475ba00 | 
12219813 | a575ba00 | 
12219814 | a675ba00 | Winter Highness
12219815 | a775ba00 | Winter Highness Shop
12219816 | a875ba00 | Winter Highness Team Ready Loop
12219817 | a975ba00 | Winter Highness Team Ready
12219818 | aa75ba00 | Winter Highness Join Team
12219819 | ab75ba00 | Foxy Flare
12219820 | ac75ba00 | Foxy Flare Shop
12219821 | ad75ba00 | Blazing Scarlet Fox Team Ready Loop
12219822 | ae75ba00 | Foxy Flare Team Ready
12219823 | af75ba00 | Foxy Flare Join Team
12219824 | b075ba00 | Dancing Blade
12219825 | b175ba00 | Rear Wildlife
12219826 | b275ba00 | 
12219827 | b375ba00 | 
12219828 | b475ba00 | 
12219829 | b575ba00 | Dark Star Dance
12219830 | b675ba00 | Icicle Spike Firearm Inspection
12219832 | b875ba00 | 
12219833 | b975ba00 | 
12219834 | ba75ba00 | 
12219835 | bb75ba00 | 
12219836 | bc75ba00 | Icicle Spike
12219840 | c075ba00 | 
12219841 | c175ba00 | 
12219842 | c275ba00 | 
12219843 | c375ba00 | Firearm Inspection
12220001 | 6176ba00 | Groovy Fingers
12220002 | 6276ba00 | Wiggle Wobble
12220003 | 6376ba00 | Air Guitar
12220004 | 6476ba00 | Who? Me?
12220005 | 6576ba00 | Frenetic Shuffle
12220006 | 6676ba00 | Swagster Groove
12220007 | 6776ba00 | Swagster Sway
12220008 | 6876ba00 | Swagster Tathad
12220009 | 6976ba00 | Swagster Twirl
12220010 | 6a76ba00 | Victory Dance (A5)
12220011 | 6b76ba00 | Victory Dance (A5)
12220012 | 6c76ba00 | Dizzy Spin
12220013 | 6d76ba00 | Puppet Joy
12220014 | 6e76ba00 | Cyberfighter
12220015 | 6f76ba00 | Faerie Luster
12220016 | 7076ba00 | Faerie Luster
12220017 | 7176ba00 | Smoke Dud
12220018 | 7276ba00 | Saras Sway Emote
12220019 | 7376ba00 | Dhamaka Dance Emote
12220020 | 7476ba00 | Carefree Groove
12220021 | 7576ba00 | Wavy Sway
12220022 | 7676ba00 | Draco Arts
12220023 | 7776ba00 | Shinobi Spirit
12220024 | 7876ba00 | Mecha Ninja Shop
12220025 | 7976ba00 | Mech Soul Ninja Team Ready Loop
12220026 | 7a76ba00 | Mech Soul Ninjas Assemble
12220027 | 7b76ba00 | Mech Soul Ninja has joined the team.
12220028 | 7c76ba00 | Serpengleam
12220029 | 7d76ba00 | Delicate White Snake Shop
12220030 | 7e76ba00 | Exquisite White Serpent Team Ready Loop
12220031 | 7f76ba00 | Delicate White Snake Team Ready
12220032 | 8076ba00 | The White Serpent joins the team!
12220033 | 8176ba00 | Mecha Ninja Firearm Inspection
12220034 | 8276ba00 | Jade White Snake Firearm Inspection
12220035 | 8376ba00 | 
12220036 | 8476ba00 | 
12220037 | 8576ba00 | The Fool's Delight Throwing Card
12220038 | 8676ba00 | Samurai Sword Highlights
12220039 | 8776ba00 | Dragon Chant Kingdom Firearm Inspection
12220040 | 8876ba00 | Wipe Glass
12220041 | 8976ba00 | Victory Dance (A6)
12220042 | 8a76ba00 | Victory Dance (A6)
12220043 | 8b76ba00 | Cheery Beat
12220044 | 8c76ba00 | Listening In
12220045 | 8d76ba00 | Dread Doc
12220046 | 8e76ba00 | Lilac Finesse
12220047 | 8f76ba00 | Lilac Finesse (Screen Emote)
12220048 | 9076ba00 | Dual Slash
12220049 | 9176ba00 | Origin Lumen
12220050 | 9276ba00 | Origin Lumen Shop
